claim_id,step,event_id,task_id,group_kind,claim_group_id,agent_id,receiver,claim_type,subject,object,label,confidence,validation_passed,conflict,created_at
C_00441,441,M_00441,T_0045,risk,G_T_0045_risk_malicious,A_N_019,A_N_004,risk_judgment,10.135.65.115,C2,malicious,0.891,1,1,2026-06-28T09:44:09+08:00
C_00442,442,M_00442,T_0045,risk,G_T_0045_risk_malicious,A_N_020,A_N_004,risk_judgment,10.135.65.115,C2,malicious,0.889,1,1,2026-06-28T09:44:09+08:00
C_00443,443,M_00443,T_0045,risk,G_T_0045_risk_malicious,A_N_004,A_N_003,verification,10.135.65.115,C2,malicious,0.89,1,1,2026-06-28T09:44:09+08:00
C_00444,444,M_00444,T_0045,action,G_T_0045_action_malicious,A_N_003,A_N_004,action_recommendation,10.135.65.115,block_ip,malicious,0.851,1,1,2026-06-28T09:44:09+08:00
C_00445,445,M_00445,T_0045,risk,G_T_0045_risk_benign,A_POISON_001,A_N_004,risk_judgment,10.135.65.115,benign_service,benign,0.883,1,1,2026-06-28T09:44:10+08:00
C_00446,446,M_00446,T_0045,risk,G_T_0045_risk_benign,A_POISON_005,A_N_003,risk_judgment,10.135.65.115,benign_service,benign,0.857,1,1,2026-06-28T09:44:10+08:00
C_00447,447,M_00447,T_0045,risk,G_T_0045_risk_benign,A_BYZ_001,A_N_004,risk_judgment,10.135.65.115,benign_service,benign,0.912,0,1,2026-06-28T09:44:10+08:00
C_00448,448,M_00448,T_0045,action,G_T_0045_action_benign,A_BYZ_004,A_N_004,action_recommendation,10.135.65.115,do_not_block,benign,0.917,0,1,2026-06-28T09:44:10+08:00
C_00449,449,M_00449,T_0045,risk,G_T_0045_risk_benign,A_COMM_002,A_N_004,risk_judgment,10.135.65.115,benign_service,benign,0.746,1,1,2026-06-28T09:44:10+08:00
C_00450,450,M_00450,T_0045,risk,G_T_0045_risk_benign,A_WATCH_002,A_N_004,risk_judgment,10.135.65.115,benign_service,benign,0.667,1,1,2026-06-28T09:44:10+08:00
C_00451,451,M_00451,T_0046,risk,G_T_0046_risk_benign,A_N_025,A_N_010,risk_judgment,10.138.72.128,benign_service,benign,0.915,1,1,2026-06-28T09:44:10+08:00
C_00452,452,M_00452,T_0046,risk,G_T_0046_risk_benign,A_N_026,A_N_010,risk_judgment,10.138.72.128,benign_service,benign,0.871,1,1,2026-06-28T09:44:10+08:00
C_00453,453,M_00453,T_0046,risk,G_T_0046_risk_benign,A_N_010,A_N_009,verification,10.138.72.128,benign_service,benign,0.863,1,1,2026-06-28T09:44:10+08:00
C_00454,454,M_00454,T_0046,action,G_T_0046_action_benign,A_N_009,A_N_010,action_recommendation,10.138.72.128,do_not_block,benign,0.817,1,1,2026-06-28T09:44:11+08:00
C_00455,455,M_00455,T_0046,risk,G_T_0046_risk_malicious,A_POISON_002,A_N_010,risk_judgment,10.138.72.128,C2,malicious,0.891,1,1,2026-06-28T09:44:11+08:00
C_00456,456,M_00456,T_0046,risk,G_T_0046_risk_malicious,A_POISON_006,A_N_009,risk_judgment,10.138.72.128,C2,malicious,0.817,1,1,2026-06-28T09:44:11+08:00
C_00457,457,M_00457,T_0046,risk,G_T_0046_risk_malicious,A_BYZ_003,A_N_010,risk_judgment,10.138.72.128,C2,malicious,0.92,0,1,2026-06-28T09:44:11+08:00
C_00458,458,M_00458,T_0046,action,G_T_0046_action_malicious,A_BYZ_008,A_N_010,action_recommendation,10.138.72.128,block_ip,malicious,0.864,1,1,2026-06-28T09:44:11+08:00
C_00459,459,M_00459,T_0046,risk,G_T_0046_risk_malicious,A_COMM_003,A_N_010,risk_judgment,10.138.72.128,C2,malicious,0.889,0,1,2026-06-28T09:44:11+08:00
C_00460,460,M_00460,T_0046,risk,G_T_0046_risk_benign,A_WATCH_003,A_N_010,risk_judgment,10.138.72.128,benign_service,benign,0.754,0,1,2026-06-28T09:44:11+08:00
C_00461,461,M_00461,T_0047,risk,G_T_0047_risk_malicious,A_N_031,A_N_016,risk_judgment,10.141.79.141,C2,malicious,0.833,1,1,2026-06-28T09:44:11+08:00
C_00462,462,M_00462,T_0047,risk,G_T_0047_risk_malicious,A_N_032,A_N_016,risk_judgment,10.141.79.141,C2,malicious,0.834,1,1,2026-06-28T09:44:11+08:00
C_00463,463,M_00463,T_0047,risk,G_T_0047_risk_malicious,A_N_016,A_N_015,verification,10.141.79.141,C2,malicious,0.925,1,1,2026-06-28T09:44:12+08:00
C_00464,464,M_00464,T_0047,action,G_T_0047_action_malicious,A_N_015,A_N_016,action_recommendation,10.141.79.141,block_ip,malicious,0.861,1,1,2026-06-28T09:44:12+08:00
C_00465,465,M_00465,T_0047,risk,G_T_0047_risk_benign,A_POISON_004,A_N_016,risk_judgment,10.141.79.141,benign_service,benign,0.872,1,1,2026-06-28T09:44:12+08:00
C_00466,466,M_00466,T_0047,risk,G_T_0047_risk_benign,A_POISON_001,A_N_015,risk_judgment,10.141.79.141,benign_service,benign,0.815,1,1,2026-06-28T09:44:12+08:00
C_00467,467,M_00467,T_0047,risk,G_T_0047_risk_benign,A_BYZ_007,A_N_016,risk_judgment,10.141.79.141,benign_service,benign,0.893,1,1,2026-06-28T09:44:12+08:00
C_00468,468,M_00468,T_0047,action,G_T_0047_action_benign,A_BYZ_002,A_N_016,action_recommendation,10.141.79.141,do_not_block,benign,0.882,0,1,2026-06-28T09:44:12+08:00
C_00469,469,M_00469,T_0047,risk,G_T_0047_risk_benign,A_COMM_004,A_N_016,risk_judgment,10.141.79.141,benign_service,benign,0.878,1,1,2026-06-28T09:44:12+08:00
C_00470,470,M_00470,T_0047,risk,G_T_0047_risk_benign,A_WATCH_004,A_N_016,risk_judgment,10.141.79.141,benign_service,benign,0.741,1,1,2026-06-28T09:44:12+08:00
C_00471,471,M_00471,T_0048,risk,G_T_0048_risk_benign,A_N_001,A_N_022,risk_judgment,10.144.86.154,benign_service,benign,0.852,1,1,2026-06-28T09:44:12+08:00
C_00472,472,M_00472,T_0048,risk,G_T_0048_risk_benign,A_N_002,A_N_022,risk_judgment,10.144.86.154,benign_service,benign,0.875,1,1,2026-06-28T09:44:13+08:00
C_00473,473,M_00473,T_0048,risk,G_T_0048_risk_benign,A_N_022,A_N_021,verification,10.144.86.154,benign_service,benign,0.914,1,1,2026-06-28T09:44:13+08:00
C_00474,474,M_00474,T_0048,action,G_T_0048_action_benign,A_N_021,A_N_022,action_recommendation,10.144.86.154,do_not_block,benign,0.856,1,1,2026-06-28T09:44:13+08:00
C_00475,475,M_00475,T_0048,risk,G_T_0048_risk_malicious,A_POISON_001,A_N_022,risk_judgment,10.144.86.154,C2,malicious,0.848,1,1,2026-06-28T09:44:13+08:00
C_00476,476,M_00476,T_0048,risk,G_T_0048_risk_malicious,A_POISON_002,A_N_021,risk_judgment,10.144.86.154,C2,malicious,0.801,1,1,2026-06-28T09:44:13+08:00
C_00477,477,M_00477,T_0048,risk,G_T_0048_risk_malicious,A_BYZ_001,A_N_022,risk_judgment,10.144.86.154,C2,malicious,0.927,0,1,2026-06-28T09:44:13+08:00
C_00478,478,M_00478,T_0048,action,G_T_0048_action_malicious,A_BYZ_004,A_N_022,action_recommendation,10.144.86.154,block_ip,malicious,0.86,1,1,2026-06-28T09:44:14+08:00
C_00479,479,M_00479,T_0048,risk,G_T_0048_risk_malicious,A_COMM_001,A_N_022,risk_judgment,10.144.86.154,C2,malicious,0.794,0,1,2026-06-28T09:44:14+08:00
C_00480,480,M_00480,T_0048,risk,G_T_0048_risk_benign,A_WATCH_001,A_N_022,risk_judgment,10.144.86.154,benign_service,benign,0.699,1,1,2026-06-28T09:44:14+08:00
C_00481,481,M_00481,T_0049,risk,G_T_0049_risk_benign,A_N_007,A_N_028,risk_judgment,10.147.93.167,benign_service,benign,0.863,1,1,2026-06-28T09:44:14+08:00
C_00482,482,M_00482,T_0049,risk,G_T_0049_risk_benign,A_N_008,A_N_028,risk_judgment,10.147.93.167,benign_service,benign,0.902,1,1,2026-06-28T09:44:14+08:00
C_00483,483,M_00483,T_0049,risk,G_T_0049_risk_benign,A_N_028,A_N_027,verification,10.147.93.167,benign_service,benign,0.917,1,1,2026-06-28T09:44:14+08:00
C_00484,484,M_00484,T_0049,action,G_T_0049_action_benign,A_N_027,A_N_028,action_recommendation,10.147.93.167,do_not_block,benign,0.871,1,1,2026-06-28T09:44:14+08:00
C_00485,485,M_00485,T_0049,risk,G_T_0049_risk_malicious,A_POISON_002,A_N_028,risk_judgment,10.147.93.167,C2,malicious,0.891,1,1,2026-06-28T09:44:14+08:00
C_00486,486,M_00486,T_0049,risk,G_T_0049_risk_malicious,A_POISON_003,A_N_027,risk_judgment,10.147.93.167,C2,malicious,0.826,1,1,2026-06-28T09:44:14+08:00
C_00487,487,M_00487,T_0049,risk,G_T_0049_risk_malicious,A_BYZ_003,A_N_028,risk_judgment,10.147.93.167,C2,malicious,0.887,1,1,2026-06-28T09:44:15+08:00
C_00488,488,M_00488,T_0049,action,G_T_0049_action_malicious,A_BYZ_008,A_N_028,action_recommendation,10.147.93.167,block_ip,malicious,0.927,0,1,2026-06-28T09:44:15+08:00
C_00489,489,M_00489,T_0049,risk,G_T_0049_risk_malicious,A_COMM_002,A_N_028,risk_judgment,10.147.93.167,C2,malicious,0.882,1,1,2026-06-28T09:44:15+08:00
C_00490,490,M_00490,T_0049,risk,G_T_0049_risk_malicious,A_WATCH_002,A_N_028,risk_judgment,10.147.93.167,C2,malicious,0.636,1,1,2026-06-28T09:44:15+08:00
C_00491,491,M_00491,T_0050,risk,G_T_0050_risk_malicious,A_N_013,A_N_004,risk_judgment,10.150.100.180,C2,malicious,0.913,1,1,2026-06-28T09:44:15+08:00
C_00492,492,M_00492,T_0050,risk,G_T_0050_risk_malicious,A_N_014,A_N_004,risk_judgment,10.150.100.180,C2,malicious,0.822,1,1,2026-06-28T09:44:15+08:00
C_00493,493,M_00493,T_0050,risk,G_T_0050_risk_malicious,A_N_004,A_N_003,verification,10.150.100.180,C2,malicious,0.852,1,1,2026-06-28T09:44:15+08:00
C_00494,494,M_00494,T_0050,action,G_T_0050_action_malicious,A_N_003,A_N_004,action_recommendation,10.150.100.180,block_ip,malicious,0.852,1,1,2026-06-28T09:44:15+08:00
C_00495,495,M_00495,T_0050,risk,G_T_0050_risk_benign,A_POISON_004,A_N_004,risk_judgment,10.150.100.180,benign_service,benign,0.867,1,1,2026-06-28T09:44:15+08:00
C_00496,496,M_00496,T_0050,risk,G_T_0050_risk_benign,A_POISON_004,A_N_003,risk_judgment,10.150.100.180,benign_service,benign,0.86,1,1,2026-06-28T09:44:16+08:00
C_00497,497,M_00497,T_0050,risk,G_T_0050_risk_benign,A_BYZ_007,A_N_004,risk_judgment,10.150.100.180,benign_service,benign,0.9,0,1,2026-06-28T09:44:16+08:00
C_00498,498,M_00498,T_0050,action,G_T_0050_action_benign,A_BYZ_002,A_N_004,action_recommendation,10.150.100.180,do_not_block,benign,0.912,0,1,2026-06-28T09:44:16+08:00
C_00499,499,M_00499,T_0050,risk,G_T_0050_risk_benign,A_COMM_003,A_N_004,risk_judgment,10.150.100.180,benign_service,benign,0.755,0,1,2026-06-28T09:44:16+08:00
C_00500,500,M_00500,T_0050,risk,G_T_0050_risk_malicious,A_WATCH_003,A_N_004,risk_judgment,10.150.100.180,C2,malicious,0.781,0,1,2026-06-28T09:44:16+08:00
C_00501,501,M_00501,T_0051,risk,G_T_0051_risk_benign,A_N_019,A_N_010,risk_judgment,10.153.107.193,benign_service,benign,0.926,1,1,2026-06-28T09:44:16+08:00
C_00502,502,M_00502,T_0051,risk,G_T_0051_risk_benign,A_N_020,A_N_010,risk_judgment,10.153.107.193,benign_service,benign,0.901,1,1,2026-06-28T09:44:16+08:00
C_00503,503,M_00503,T_0051,risk,G_T_0051_risk_benign,A_N_010,A_N_009,verification,10.153.107.193,benign_service,benign,0.908,1,1,2026-06-28T09:44:16+08:00
C_00504,504,M_00504,T_0051,action,G_T_0051_action_benign,A_N_009,A_N_010,action_recommendation,10.153.107.193,do_not_block,benign,0.765,1,1,2026-06-28T09:44:16+08:00
C_00505,505,M_00505,T_0051,risk,G_T_0051_risk_malicious,A_POISON_001,A_N_010,risk_judgment,10.153.107.193,C2,malicious,0.926,1,1,2026-06-28T09:44:17+08:00
C_00506,506,M_00506,T_0051,risk,G_T_0051_risk_malicious,A_POISON_005,A_N_009,risk_judgment,10.153.107.193,C2,malicious,0.824,1,1,2026-06-28T09:44:17+08:00
C_00507,507,M_00507,T_0051,risk,G_T_0051_risk_malicious,A_BYZ_001,A_N_010,risk_judgment,,C2,malicious,0.976,0,1,2026-06-28T09:44:17+08:00
C_00508,508,M_00508,T_0051,action,G_T_0051_action_malicious,A_BYZ_004,A_N_010,action_recommendation,10.153.107.193,block_ip,malicious,0.902,0,1,2026-06-28T09:44:17+08:00
C_00509,509,M_00509,T_0051,risk,G_T_0051_risk_malicious,A_COMM_004,A_N_010,risk_judgment,10.153.107.193,C2,malicious,0.774,1,1,2026-06-28T09:44:17+08:00
C_00510,510,M_00510,T_0051,risk,G_T_0051_risk_malicious,A_WATCH_004,A_N_010,risk_judgment,10.153.107.193,C2,malicious,0.654,1,1,2026-06-28T09:44:17+08:00
C_00511,511,M_00511,T_0052,risk,G_T_0052_risk_malicious,A_N_025,A_N_016,risk_judgment,10.156.114.206,C2,malicious,0.924,1,1,2026-06-28T09:44:17+08:00
C_00512,512,M_00512,T_0052,risk,G_T_0052_risk_malicious,A_N_026,A_N_016,risk_judgment,10.156.114.206,C2,malicious,0.895,1,1,2026-06-28T09:44:17+08:00
C_00513,513,M_00513,T_0052,risk,G_T_0052_risk_malicious,A_N_016,A_N_015,verification,10.156.114.206,C2,malicious,0.91,1,1,2026-06-28T09:44:17+08:00
C_00514,514,M_00514,T_0052,action,G_T_0052_action_malicious,A_N_015,A_N_016,action_recommendation,10.156.114.206,block_ip,malicious,0.756,1,1,2026-06-28T09:44:18+08:00
C_00515,515,M_00515,T_0052,risk,G_T_0052_risk_benign,A_POISON_002,A_N_016,risk_judgment,10.156.114.206,benign_service,benign,0.824,1,1,2026-06-28T09:44:18+08:00
C_00516,516,M_00516,T_0052,risk,G_T_0052_risk_benign,A_POISON_006,A_N_015,risk_judgment,10.156.114.206,benign_service,benign,0.783,1,1,2026-06-28T09:44:18+08:00
C_00517,517,M_00517,T_0052,risk,G_T_0052_risk_benign,A_BYZ_003,A_N_016,risk_judgment,10.156.114.206,benign_service,benign,0.959,0,1,2026-06-28T09:44:18+08:00
C_00518,518,M_00518,T_0052,action,G_T_0052_action_benign,A_BYZ_008,A_N_016,action_recommendation,10.156.114.206,do_not_block,benign,0.934,1,1,2026-06-28T09:44:18+08:00
C_00519,519,M_00519,T_0052,risk,G_T_0052_risk_benign,A_COMM_001,A_N_016,risk_judgment,10.156.114.206,benign_service,benign,0.821,0,1,2026-06-28T09:44:18+08:00
C_00520,520,M_00520,T_0052,risk,G_T_0052_risk_malicious,A_WATCH_001,A_N_016,risk_judgment,10.156.114.206,C2,malicious,0.704,1,1,2026-06-28T09:44:18+08:00
C_00521,521,M_00521,T_0053,risk,G_T_0053_risk_benign,A_N_031,A_N_022,risk_judgment,10.159.121.219,benign_service,benign,0.854,1,1,2026-06-28T09:44:18+08:00
C_00522,522,M_00522,T_0053,risk,G_T_0053_risk_benign,A_N_032,A_N_022,risk_judgment,10.159.121.219,benign_service,benign,0.802,1,1,2026-06-28T09:44:18+08:00
C_00523,523,M_00523,T_0053,risk,G_T_0053_risk_benign,A_N_022,A_N_021,verification,10.159.121.219,benign_service,benign,0.882,1,1,2026-06-28T09:44:19+08:00
C_00524,524,M_00524,T_0053,action,G_T_0053_action_benign,A_N_021,A_N_022,action_recommendation,10.159.121.219,do_not_block,benign,0.786,1,1,2026-06-28T09:44:19+08:00
C_00525,525,M_00525,T_0053,risk,G_T_0053_risk_malicious,A_POISON_004,A_N_022,risk_judgment,10.159.121.219,C2,malicious,0.857,1,1,2026-06-28T09:44:19+08:00
C_00526,526,M_00526,T_0053,risk,G_T_0053_risk_malicious,A_POISON_001,A_N_021,risk_judgment,10.159.121.219,C2,malicious,0.797,1,1,2026-06-28T09:44:19+08:00
C_00527,527,M_00527,T_0053,risk,G_T_0053_risk_malicious,A_BYZ_007,A_N_022,risk_judgment,10.159.121.219,C2,malicious,0.977,1,1,2026-06-28T09:44:19+08:00
C_00528,528,M_00528,T_0053,action,G_T_0053_action_malicious,A_BYZ_002,A_N_022,action_recommendation,10.159.121.219,block_ip,malicious,0.922,0,1,2026-06-28T09:44:19+08:00
C_00529,529,M_00529,T_0053,risk,G_T_0053_risk_malicious,A_COMM_002,A_N_022,risk_judgment,10.159.121.219,C2,malicious,0.832,1,1,2026-06-28T09:44:19+08:00
C_00530,530,M_00530,T_0053,risk,G_T_0053_risk_malicious,A_WATCH_002,A_N_022,risk_judgment,10.159.121.219,C2,malicious,0.731,1,1,2026-06-28T09:44:19+08:00
C_00531,531,M_00531,T_0054,risk,G_T_0054_risk_benign,A_N_001,A_N_028,risk_judgment,10.162.128.232,benign_service,benign,0.868,1,1,2026-06-28T09:44:19+08:00
C_00532,532,M_00532,T_0054,risk,G_T_0054_risk_benign,A_N_002,A_N_028,risk_judgment,10.162.128.232,benign_service,benign,0.861,1,1,2026-06-28T09:44:20+08:00
C_00533,533,M_00533,T_0054,risk,G_T_0054_risk_benign,A_N_028,A_N_027,verification,10.162.128.232,benign_service,benign,0.87,1,1,2026-06-28T09:44:20+08:00
C_00534,534,M_00534,T_0054,action,G_T_0054_action_benign,A_N_027,A_N_028,action_recommendation,10.162.128.232,do_not_block,benign,0.841,1,1,2026-06-28T09:44:20+08:00
C_00535,535,M_00535,T_0054,risk,G_T_0054_risk_malicious,A_POISON_001,A_N_028,risk_judgment,10.162.128.232,C2,malicious,0.919,1,1,2026-06-28T09:44:20+08:00
C_00536,536,M_00536,T_0054,risk,G_T_0054_risk_malicious,A_POISON_002,A_N_027,risk_judgment,10.162.128.232,C2,malicious,0.793,1,1,2026-06-28T09:44:20+08:00
C_00537,537,M_00537,T_0054,risk,G_T_0054_risk_malicious,A_BYZ_001,A_N_028,risk_judgment,10.162.128.232,C2,malicious,0.955,0,1,2026-06-28T09:44:20+08:00
C_00538,538,M_00538,T_0054,action,G_T_0054_action_malicious,A_BYZ_004,A_N_028,action_recommendation,10.162.128.232,block_ip,malicious,0.867,1,1,2026-06-28T09:44:20+08:00
C_00539,539,M_00539,T_0054,risk,G_T_0054_risk_malicious,A_COMM_003,A_N_028,risk_judgment,10.162.128.232,C2,malicious,0.844,0,1,2026-06-28T09:44:20+08:00
C_00540,540,M_00540,T_0054,risk,G_T_0054_risk_benign,A_WATCH_003,A_N_028,risk_judgment,10.162.128.232,benign_service,benign,0.664,1,1,2026-06-28T09:44:20+08:00
C_00541,541,M_00541,T_0055,risk,G_T_0055_risk_malicious,A_N_007,A_N_004,risk_judgment,10.165.135.245,C2,malicious,0.889,1,1,2026-06-28T09:44:21+08:00
C_00542,542,M_00542,T_0055,risk,G_T_0055_risk_malicious,A_N_008,A_N_004,risk_judgment,10.165.135.245,C2,malicious,0.875,1,1,2026-06-28T09:44:21+08:00
C_00543,543,M_00543,T_0055,risk,G_T_0055_risk_malicious,A_N_004,A_N_003,verification,10.165.135.245,C2,malicious,0.866,1,1,2026-06-28T09:44:21+08:00
C_00544,544,M_00544,T_0055,action,G_T_0055_action_malicious,A_N_003,A_N_004,action_recommendation,10.165.135.245,block_ip,malicious,0.83,1,1,2026-06-28T09:44:21+08:00
C_00545,545,M_00545,T_0055,risk,G_T_0055_risk_benign,A_POISON_002,A_N_004,risk_judgment,10.165.135.245,benign_service,benign,0.931,1,1,2026-06-28T09:44:21+08:00
C_00546,546,M_00546,T_0055,risk,G_T_0055_risk_benign,A_POISON_003,A_N_003,risk_judgment,10.165.135.245,benign_service,benign,0.781,1,1,2026-06-28T09:44:21+08:00
C_00547,547,M_00547,T_0055,risk,G_T_0055_risk_benign,A_BYZ_003,A_N_004,risk_judgment,10.165.135.245,benign_service,benign,0.956,1,1,2026-06-28T09:44:22+08:00
C_00548,548,M_00548,T_0055,action,G_T_0055_action_benign,A_BYZ_008,A_N_004,action_recommendation,10.165.135.245,do_not_block,benign,0.844,0,1,2026-06-28T09:44:22+08:00
C_00549,549,M_00549,T_0055,risk,G_T_0055_risk_benign,A_COMM_004,A_N_004,risk_judgment,10.165.135.245,benign_service,benign,0.854,1,1,2026-06-28T09:44:22+08:00
C_00550,550,M_00550,T_0055,risk,G_T_0055_risk_benign,A_WATCH_004,A_N_004,risk_judgment,10.165.135.245,benign_service,benign,0.663,1,1,2026-06-28T09:44:22+08:00
C_00551,551,M_00551,T_0056,risk,G_T_0056_risk_benign,A_N_013,A_N_010,risk_judgment,10.168.142.18,benign_service,benign,0.881,1,1,2026-06-28T09:44:22+08:00
C_00552,552,M_00552,T_0056,risk,G_T_0056_risk_benign,A_N_014,A_N_010,risk_judgment,10.168.142.18,benign_service,benign,0.876,1,1,2026-06-28T09:44:22+08:00
C_00553,553,M_00553,T_0056,risk,G_T_0056_risk_benign,A_N_010,A_N_009,verification,10.168.142.18,benign_service,benign,0.858,1,1,2026-06-28T09:44:22+08:00
C_00554,554,M_00554,T_0056,action,G_T_0056_action_benign,A_N_009,A_N_010,action_recommendation,10.168.142.18,do_not_block,benign,0.772,1,1,2026-06-28T09:44:22+08:00
C_00555,555,M_00555,T_0056,risk,G_T_0056_risk_malicious,A_POISON_004,A_N_010,risk_judgment,10.168.142.18,C2,malicious,0.912,1,1,2026-06-28T09:44:22+08:00
C_00556,556,M_00556,T_0056,risk,G_T_0056_risk_malicious,A_POISON_004,A_N_009,risk_judgment,10.168.142.18,C2,malicious,0.79,1,1,2026-06-28T09:44:23+08:00
C_00557,557,M_00557,T_0056,risk,G_T_0056_risk_malicious,A_BYZ_007,A_N_010,risk_judgment,10.168.142.18,C2,malicious,0.919,0,1,2026-06-28T09:44:23+08:00
C_00558,558,M_00558,T_0056,action,G_T_0056_action_malicious,A_BYZ_002,A_N_010,action_recommendation,10.168.142.18,block_ip,malicious,0.913,0,1,2026-06-28T09:44:23+08:00
C_00559,559,M_00559,T_0056,risk,G_T_0056_risk_malicious,A_COMM_001,A_N_010,risk_judgment,10.168.142.18,C2,malicious,0.798,0,1,2026-06-28T09:44:23+08:00
C_00560,560,M_00560,T_0056,risk,G_T_0056_risk_benign,A_WATCH_001,A_N_010,risk_judgment,10.168.142.18,benign_service,benign,0.752,0,1,2026-06-28T09:44:23+08:00
C_00561,561,M_00561,T_0057,risk,G_T_0057_risk_malicious,A_N_019,A_N_016,risk_judgment,10.171.149.31,C2,malicious,0.838,1,1,2026-06-28T09:44:23+08:00
C_00562,562,M_00562,T_0057,risk,G_T_0057_risk_malicious,A_N_020,A_N_016,risk_judgment,10.171.149.31,C2,malicious,0.922,1,1,2026-06-28T09:44:23+08:00
C_00563,563,M_00563,T_0057,risk,G_T_0057_risk_malicious,A_N_016,A_N_015,verification,10.171.149.31,C2,malicious,0.903,1,1,2026-06-28T09:44:23+08:00
C_00564,564,M_00564,T_0057,action,G_T_0057_action_malicious,A_N_015,A_N_016,action_recommendation,10.171.149.31,block_ip,malicious,0.794,1,1,2026-06-28T09:44:23+08:00
C_00565,565,M_00565,T_0057,risk,G_T_0057_risk_benign,A_POISON_001,A_N_016,risk_judgment,10.171.149.31,benign_service,benign,0.905,1,1,2026-06-28T09:44:24+08:00
C_00566,566,M_00566,T_0057,risk,G_T_0057_risk_benign,A_POISON_005,A_N_015,risk_judgment,10.171.149.31,benign_service,benign,0.877,1,1,2026-06-28T09:44:24+08:00
C_00567,567,M_00567,T_0057,risk,G_T_0057_risk_benign,A_BYZ_001,A_N_016,risk_judgment,10.171.149.31,benign_service,benign,0.961,0,1,2026-06-28T09:44:24+08:00
C_00568,568,M_00568,T_0057,action,G_T_0057_action_benign,A_BYZ_004,A_N_016,action_recommendation,10.171.149.31,do_not_block,benign,0.961,0,1,2026-06-28T09:44:24+08:00
C_00569,569,M_00569,T_0057,risk,G_T_0057_risk_benign,A_COMM_002,A_N_016,risk_judgment,10.171.149.31,benign_service,benign,0.859,1,1,2026-06-28T09:44:24+08:00
C_00570,570,M_00570,T_0057,risk,G_T_0057_risk_benign,A_WATCH_002,A_N_016,risk_judgment,10.171.149.31,benign_service,benign,0.763,1,1,2026-06-28T09:44:24+08:00
C_00571,571,M_00571,T_0058,risk,G_T_0058_risk_benign,A_N_025,A_N_022,risk_judgment,10.174.156.44,benign_service,benign,0.898,1,1,2026-06-28T09:44:24+08:00
C_00572,572,M_00572,T_0058,risk,G_T_0058_risk_benign,A_N_026,A_N_022,risk_judgment,10.174.156.44,benign_service,benign,0.876,1,1,2026-06-28T09:44:24+08:00
C_00573,573,M_00573,T_0058,risk,G_T_0058_risk_benign,A_N_022,A_N_021,verification,10.174.156.44,benign_service,benign,0.882,1,1,2026-06-28T09:44:24+08:00
C_00574,574,M_00574,T_0058,action,G_T_0058_action_benign,A_N_021,A_N_022,action_recommendation,10.174.156.44,do_not_block,benign,0.789,1,1,2026-06-28T09:44:25+08:00
C_00575,575,M_00575,T_0058,risk,G_T_0058_risk_malicious,A_POISON_002,A_N_022,risk_judgment,10.174.156.44,C2,malicious,0.854,1,1,2026-06-28T09:44:25+08:00
C_00576,576,M_00576,T_0058,risk,G_T_0058_risk_malicious,A_POISON_006,A_N_021,risk_judgment,10.174.156.44,C2,malicious,0.879,1,1,2026-06-28T09:44:25+08:00
C_00577,577,M_00577,T_0058,risk,G_T_0058_risk_malicious,A_BYZ_003,A_N_022,risk_judgment,10.174.156.44,C2,malicious,0.963,0,1,2026-06-28T09:44:25+08:00
C_00578,578,M_00578,T_0058,action,G_T_0058_action_malicious,A_BYZ_008,A_N_022,action_recommendation,10.174.156.44,block_ip,malicious,0.93,1,1,2026-06-28T09:44:25+08:00
C_00579,579,M_00579,T_0058,risk,G_T_0058_risk_malicious,A_COMM_003,A_N_022,risk_judgment,10.174.156.44,C2,malicious,0.87,0,1,2026-06-28T09:44:25+08:00
C_00580,580,M_00580,T_0058,risk,G_T_0058_risk_benign,A_WATCH_003,A_N_022,risk_judgment,10.174.156.44,benign_service,benign,0.724,0,1,2026-06-28T09:44:25+08:00
